study_name,specification_name,specification_type,variable_name,correlation,current_accuracy,std_ratio,Glass_delta,n_points,human_std
Story Beliefs,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,Bchap1_aro,0.49391983844009096,0.8468824701195219,0.6425255439693646,0.04491232553522055,251,0.06311944030978031
Story Beliefs,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,Bchap1_aro,0.49386951678347407,0.8475398406374501,0.6597343095536515,0.08950676807878596,251,0.06311944030978031
quantitative intuition,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,I_indiv_mean,0.49298829891717133,0.9047619047619048,0.9977590778561396,0.5482208797071534,1323,0.02749286996141075
Story Beliefs,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,Achap2_val,0.4926255945295425,0.8448605577689243,0.5570137320646155,0.09257121755023928,251,0.06311944030978031
Story Beliefs,with_reasoning_2025-08-01,with_reasoning,Achap2_val,0.4913549930464332,0.8436553784860559,0.6044941007813948,0.057089905874820254,251,0.06311944030978031
Junk Fees,temperature_zero_2025-07-31,temperature_zero,reg_support,0.49082275044260415,0.7966666666666666,0.9945391307222389,0.32126917767389473,400,0.05
quantitative intuition,temperature_zero_2025-07-31,temperature_zero,I_indiv_mean,0.4905374307414525,0.9082826112901301,0.9380182981451387,0.5090070535688325,1323,0.02749286996141075
Story Beliefs,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,Achap2_val,0.4866907030372307,0.8419422310756972,0.6055549998346539,0.014132020606409309,251,0.06311944030978031
Story Beliefs,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,Achap2_val,0.4856034265945656,0.8426095617529881,0.5742869992100404,0.011409337737284623,251,0.06311944030978031
Story Beliefs,GPT5_2025-08-11,GPT5,Bchap1_aro,0.4846649636230196,0.8510856573705179,0.47747265798855076,0.06407612874640711,251,0.06311944030978031
Story Beliefs,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Achap2_val,0.48239350560051725,0.8423505976095618,0.5698981008399513,0.043995097789982715,251,0.06311944030978031
Story Beliefs,gemini_2025-08-27,gemini,Bchap2_val,0.48178863933616145,0.8167231075697211,0.9865346718661963,0.07950191810786258,251,0.06311944030978031
quantitative intuition,GPT5_2025-08-11,GPT5,I_indiv_mean,0.4810641292407956,0.9203266101762342,0.9267034866159325,0.18264370745705358,1323,0.02749286996141075
quantitative intuition,full_persona_without_reasoning_2025-06-24,full_persona_without_reasoning,I_indiv_mean,0.48073118270336584,0.9039563193698532,0.9567683784135559,0.5722707385949408,1323,0.02749286996141075
Story Beliefs,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Achap2_val,0.47889342630006343,0.8398605577689243,0.5634013203686935,0.062405620047873395,251,0.06311944030978031
Junk Fees,full_persona_without_reasoning_2025-07-04,full_persona_without_reasoning,reg_support,0.4785482803220934,0.7954166666666667,1.0324389151200257,0.28090872821737534,400,0.05
Obedient twins,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,task 2 - S1,0.4774765647607147,0.8463203463203464,0.9045019790953746,0.14272305449599224,1001,0.0316069770620507
Story Beliefs,persona_summary_2025-08-01,persona_summary,Bchap1_aro,0.47666780059606145,0.8462250996015936,0.618846037704311,0.053358930742046375,251,0.06311944030978031
recommendation systems,centaur_empty_persona_2025-09-18,centaur_empty_persona,strategization_type2_TikTok,0.47577168437410633,0.688034188034188,0.7676316252086415,0.6240228020153974,234,0.06537204504606134
Story Beliefs,demographics_only_2025-07-31,demographics_only,Achap2_val,0.473368826361945,0.8380976095617529,0.5703902825284585,0.049310811963035855,251,0.06311944030978031
Story Beliefs,GPT5_2025-08-11,GPT5,Achap2_val,0.4709962699648539,0.8399402390438246,0.4402006921916643,0.14192524670167372,251,0.06311944030978031
Story Beliefs,full_persona_without_reasoning_2025-06-20,full_persona_without_reasoning,Achap2_val,0.47057589137951134,0.8405577689243028,0.5913632213872336,0.035697397617412426,251,0.06311944030978031
quantitative intuition,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,Q_indiv_mean,0.46980056883232685,0.9134437725707567,0.8925403194933356,0.13098957437258393,1323,0.02749286996141075
Promiscuous donors,temperature_zero_2025-07-31,temperature_zero,rating_2_1,0.4695591676702753,0.74822695035461,0.646095078532081,0.29350381325402974,799,0.03537745688386125
Obedient twins,with_reasoning_2025-08-01,with_reasoning,task 2 - S1,0.46810948546406395,0.8447385947385947,0.9158155844693217,0.16596652337105383,1001,0.0316069770620507
Story Beliefs,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Bchap1_aro,0.4676402660259182,0.8417330677290836,0.6308487016407766,0.09827125627726693,251,0.06311944030978031
recommendation systems,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,strategization_type1_TikTok,0.4674963911044998,0.6923076923076923,0.7389459085200182,0.6164889707256676,234,0.06537204504606134
Story Beliefs,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,Bchap1_aro,0.46654698742006934,0.8456972111553784,0.6106499123366871,0.06357659833094917,251,0.06311944030978031
Story Beliefs,deepseek_2025-08-25,deepseek,Achap2_val,0.4665248873578332,0.826902390438247,0.6400598053441908,0.34629933063961943,251,0.06311944030978031
Promiscuous donors,with_reasoning_2025-08-01,with_reasoning,rating_2_1,0.46577978248293644,0.7471839799749687,0.6978741713346729,0.2792005085145546,799,0.03537745688386125
quantitative intuition,gemini_2025-08-27,gemini,Q_indiv_mean,0.4657382456648226,0.9122574955908289,0.8093216864149935,0.42843924752141155,1323,0.02749286996141075
Story Beliefs,demographics_only_2025-07-31,demographics_only,Bchap1_aro,0.463702500094478,0.8433764940239044,0.6306207924137026,0.07461167932696353,251,0.06311944030978031
quantitative intuition,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Q_indiv_mean,0.4635757269958104,0.9145775594188292,0.8631257992678391,0.06675161679114737,1323,0.02749286996141075
Story Beliefs,temperature_zero_2025-07-31,temperature_zero,Bchap1_aro,0.46232003000049154,0.8429083665338646,0.6582699541477476,0.13423744619020372,251,0.06311944030978031
quantitative intuition,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,Q_indiv_mean,0.4619930473901317,0.9122155034853447,0.875767012614518,0.15268152236747498,1323,0.02749286996141075
Story Beliefs,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Bchap1_aro,0.4619552906479481,0.8449402390438248,0.6139330099205332,0.04105231777941247,251,0.06311944030978031
Obedient twins,GPT5_2025-08-11,GPT5,task 2 - S1,0.460831542638847,0.8495670995670995,0.8324402165373724,0.04363247666020315,1001,0.0316069770620507
Story Beliefs,persona_summary_2025-08-01,persona_summary,Achap2_val,0.4608023349059621,0.8428585657370518,0.5640918147747814,0.057176340251618385,251,0.06311944030978031
Story Beliefs,empty_persona_2025-07-22,empty_persona,Achap2_val,0.4596767201079675,0.8400000000000001,0.6043045159323468,0.07969249540739515,251,0.06311944030978031
Promiscuous donors,full_persona_without_reasoning_2025-07-04,full_persona_without_reasoning,rating_2_1,0.4590149999572385,0.7403003754693367,0.6785979803546797,0.3163891008371896,799,0.03537745688386125
Obedient twins,gemini_2025-08-27,gemini,task 2 - S1,0.4582458039643945,0.8544788544788545,0.7154079525120701,0.008971163425462713,1001,0.0316069770620507
Story Beliefs,deepseek_2025-08-25,deepseek,Bchap1_aro,0.4580893512937801,0.8416434262948207,0.7467717604555196,0.08551052475512655,251,0.06311944030978031
Story Beliefs,deepseek_2025-08-25,deepseek,Bchap1_val,0.4575403725561641,0.8300199203187251,0.6919445777793852,0.18989153159389155,251,0.06311944030978031
Affective Primes,deepseek_2025-08-25,deepseek,lack of control,0.4563884201385634,0.887058679614574,1.0614615798042284,0.45765489305085844,492,0.045083481733371615
quantitative intuition,persona_summary_2025-08-01,persona_summary,Q_indiv_mean,0.4558859378421649,0.9124779541446209,0.8790878963543213,0.10659777018948711,1323,0.02749286996141075
quantitative intuition,gemini_2025-08-27,gemini,I_indiv_mean,0.45477479058257975,0.9031208974817997,0.9272031718339573,0.6151548243225624,1323,0.02749286996141075
Junk Fees,with_reasoning_2025-08-01,with_reasoning,reg_support,0.4544284548179495,0.770625,0.9075897623417821,0.6804771778369171,400,0.05
Affective Primes,full_persona_without_reasoning_2025-06-18,full_persona_without_reasoning,gratitude_manipulation_check,0.4542780489609679,0.8026027996500438,0.7815892407417936,0.3942966785963086,508,0.04436782547080569
Story Beliefs,GPT5_2025-08-11,GPT5,Achap1_aro,0.45282016563782046,0.8461005976095618,0.42083523640651055,0.04747476708099721,251,0.06311944030978031
Story Beliefs,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Bchap1_aro,0.4519288241945807,0.841902390438247,0.6005489306302272,0.07660980098879375,251,0.06311944030978031
Obedient twins,full_persona_without_reasoning_2025-06-26,full_persona_without_reasoning,task 2 - S1,0.4501938732614107,0.8355810855810856,0.9706103156296236,0.25404703700286624,1001,0.0316069770620507
Story Beliefs,deepseek_2025-08-25,deepseek,Achap1_aro,0.4501831852990391,0.8427938247011952,0.6171218318098378,0.14045828735916985,251,0.06311944030978031
Obedient twins,deepseek_2025-08-25,deepseek,task 2 - S1,0.44998915785459026,0.8434898434898435,0.7188732759443566,0.2821838677463622,1001,0.0316069770620507
Obedient twins,temperature_zero_2025-07-31,temperature_zero,task 2 - S1,0.4486875429103441,0.8360805860805861,0.9630976545364337,0.2491536751344322,1001,0.0316069770620507
Story Beliefs,full_persona_without_reasoning_2025-06-20,full_persona_without_reasoning,Bchap1_aro,0.4469063657523328,0.8382768924302789,0.6696954897864903,0.12783437450115856,251,0.06311944030978031
Obedient twins,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,task 2 - S1,0.44633541801040966,0.8448218448218449,0.7935280291281632,0.21775460314531397,1001,0.0316069770620507
Affective Primes,temperature_zero_2025-07-31,temperature_zero,gratitude_manipulation_check,0.44539358742560414,0.7993219597550306,0.7748477726516337,0.39953650156768933,508,0.04436782547080569
recommendation systems,centaur_empty_persona_2025-09-18,centaur_empty_persona,strategization_type1_Netflix,0.44533585342566673,0.6862244897959184,0.7025016279390831,0.6299249268655,392,0.050507627227610534
Affective Primes,gemini_2025-08-27,gemini,gratitude,0.4451165983220603,0.8465113735783028,0.8915904665475762,0.14375946471868944,508,0.04436782547080569
Promiscuous donors,with_reasoning_2025-08-01,with_reasoning,rating_1_1,0.4429229854283392,0.761159783062161,0.7306094068081352,0.21735297788029107,799,0.03537745688386125
Affective Primes,deepseek_2025-08-25,deepseek,gratitude_manipulation_check,0.442738541639025,0.8188976377952756,0.7264376209004284,0.21570604565512339,508,0.04436782547080569
Affective Primes,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,gratitude_manipulation_check,0.4423077278142692,0.803477690288714,0.7175245961170863,0.357617917796652,508,0.04436782547080569
Affective Primes,persona_summary_2025-08-01,persona_summary,gratitude_manipulation_check,0.4416568022913933,0.8041338582677166,0.7136451389258881,0.3488848795110202,508,0.04436782547080569
Obedient twins,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,task 2 - S1,0.44137674977609914,0.842074592074592,0.8232767272200437,0.19369557395884662,1001,0.0316069770620507
Junk Fees,GPT5_2025-08-11,GPT5,reg_support,0.44117519803156713,0.7839583333333333,0.8767460219818844,0.4802893485325811,400,0.05
Promiscuous donors,persona_summary_2025-08-01,persona_summary,rating_2_1,0.4410107689084492,0.7384230287859825,0.7158350045683274,0.31581696864761066,799,0.03537745688386125
Obedient twins,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,task 2 - S1,0.44091785290744223,0.8418248418248419,0.8010394601637367,0.22754132688218207,1001,0.0316069770620507
Story Beliefs,gemini_2025-08-27,gemini,Achap1_aro,0.4384463019120707,0.8361902390438247,0.6936151840957242,0.16851866733739815,251,0.06311944030978031
Promiscuous donors,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,rating_2_1,0.43819557414449756,0.7413433458489779,0.6837633157617798,0.25059389903560425,799,0.03537745688386125
Promiscuous donors,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,rating_1_1,0.43807277333736083,0.772215269086358,0.5948010063107246,0.253274058258266,799,0.03537745688386125
recommendation systems,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,strategization_type1_TikTok,0.43776290801798623,0.6752136752136753,0.7060692064806225,0.6507383579882046,234,0.06537204504606134
Junk Fees,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,reg_support,0.437473464781463,0.761875,0.9616210590914762,0.6562609081630056,400,0.05
Promiscuous donors,temperature_zero_2025-07-31,temperature_zero,rating_1_1,0.4362367146538459,0.7678347934918648,0.6684968396609111,0.2100469954305331,799,0.03537745688386125
Promiscuous donors,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,rating_2_1,0.436193891900549,0.7357113057989153,0.6798890212159443,0.37016952665761627,799,0.03537745688386125
Promiscuous donors,GPT5_2025-08-11,GPT5,rating_2_1,0.4348640857205598,0.7355027117229871,0.758915180341998,0.2792005085145546,799,0.03537745688386125
Obedient twins,persona_summary_2025-08-01,persona_summary,task 2 - S1,0.43451754910367296,0.8429070929070929,0.793735876578797,0.23447358952913044,1001,0.0316069770620507
Affective Primes,with_reasoning_2025-08-01,with_reasoning,lack_of_control_manipulation_check,0.43350270371207944,0.8500451671183379,0.8049994333955196,0.10722853173017545,492,0.045083481733371615
Promiscuous donors,temperature_zero_2025-07-31,temperature_zero,rating_3_1,0.4331186477053694,0.7461410095953275,0.6277724398041888,0.3214675524624825,799,0.03537745688386125
Promiscuous donors,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,rating_2_1,0.43271119795778823,0.7348769294952023,0.692341888203901,0.37360231979509023,799,0.03537745688386125
Affective Primes,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,lack of control,0.4304553219684349,0.8900063045769346,1.144940528143072,0.04499274993311302,492,0.045083481733371615
Promiscuous donors,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,rating_2_1,0.43036737995073265,0.7367542761785566,0.6707922372188221,0.3100956467518206,799,0.03537745688386125
